Product,Category,Rating,Review,Platform,Date,review_length
Samsung Galaxy Tab A8,Phone,4,average full all there number mention bill ten entire,FLIPKART,2024-11-17 00:00:00,53
 Samsung Galaxy S22 ,Phone,3,waste of money company me gas interview,FLIPKART,2024-05-26 00:00:00,39
 Samsung Galaxy M14 ,Phone,3,good yourself agency suddenly issue battery draining fast,amazon,2023-01-02 00:00:00,57
Samsung Galaxy S21 FE,Phone,4,excellent less surface understand,AMAZON,2022-02-01 00:00:00,33
Samsung Galaxy A14,Phone,3,excellent great sister including pull others,AMAZON,2022-06-18 00:00:00,44
Samsung Galaxy Tab S7 FE,Phone,4,bad produce dinner rate idea all our,flipkart,2024-06-13 00:00:00,36
Samsung Buds Live,Earbuds,4,worth it speak unit guy wait must other,flipkart,2022-04-07 00:00:00,39
Samsung Galaxy A34,Phone,5,worth it law herself son force outside wind pull,AMAZON,2024-01-31 00:00:00,48
Samsung Galaxy Book 2,Phone,1,not great large poor exactly window bar author wife issue display flickering,amazon,2022-07-25 00:00:00,76
 Samsung Galaxy Tab A8 ,Phone,3,excellent institution debate item address authority theory can himself,AMAZON,2022-03-27 00:00:00,70
 Samsung Galaxy S22 ,Phone,4,average exist lot above although send stand,amazon,2022-08-12 00:00:00,43
Samsung Buds Live,Earbuds,4,excellent debate doctor much,flipkart,2024-09-21 00:00:00,28
Samsung Galaxy A54,Phone,2,good six opportunity among pattern party same speak issue charging problem,flipkart,2023-06-23 00:00:00,74
Samsung Galaxy M14,Phone,1,excellent animal quickly fine within threat senior whatever want issue slow performance,amazon,2023-12-18 00:00:00,87
Samsung Galaxy S22,Phone,5,excellent happen product in science without add,amazon,2023-01-16 00:00:00,47
Samsung Galaxy A54,Phone,4,worth it though recent large others,AMAZON,2022-03-18 00:00:00,35
Samsung Galaxy Tab A8,Phone,4,waste of money high thing at result sing job,flipkart,2024-08-30 00:00:00,44
Samsung Galaxy Tab S7 FE,Phone,3,average as pretty firm source apply participant professional issue overheating issue,FLIPKART,2023-11-26 00:00:00,84
 Samsung Galaxy S22 ,Phone,4,waste of money our interesting cup,FLIPKART,2022-06-26 00:00:00,34
Samsung Buds 2,Earbuds,5,good until effect different establish not,FLIPKART,2023-01-17 00:00:00,41
Samsung Galaxy Tab S7 FE,Phone,1,waste of money without get little issue battery draining fast,amazon,2024-01-31 00:00:00,61
Samsung Buds Live,Earbuds,4,waste of money yes young power price,amazon,2024-06-06 00:00:00,36
Samsung Galaxy S21 FE,Phone,2,average serious leg design car see before similar,AMAZON,2022-08-20 00:00:00,49
Samsung Galaxy A34,Phone,4,average usually choice money course,AMAZON,2022-04-08 00:00:00,35
Samsung Charger 25W,Charger,4,bad good particularly challenge together local left month,amazon,2023-12-14 00:00:00,57
 Samsung Galaxy Tab A8 ,Phone,3,excellent movie air significant direction,amazon,2024-11-05 00:00:00,41
Samsung Buds 2,Earbuds,3,average here section find study station sense issue battery draining fast,flipkart,2022-01-05 00:00:00,73
 Samsung Buds Live ,Earbuds,3,worth it along red year life half debate analysis night issue charging problem,flipkart,2023-08-27 00:00:00,78
Samsung Galaxy S23,Phone,4,good usually leader if degree reduce sense,AMAZON,2023-03-31 00:00:00,42
Samsung Buds 2,Earbuds,4,good affect these clear program wall painting,amazon,2024-02-07 00:00:00,45
 Samsung Galaxy S22 ,Phone,5,bad rest study prevent,FLIPKART,2024-07-27 00:00:00,22
Samsung Galaxy S21 FE,Phone,5,not great help successful body during executive speech people discussion,flipkart,2022-02-17 00:00:00,72
Samsung Galaxy Book 3,Phone,3,waste of money particular lose material attention,flipkart,2023-09-28 00:00:00,49
 Samsung Buds 2 ,Earbuds,3,worth it close movie chance light safe occur board whom issue overheating issue,FLIPKART,2023-02-09 00:00:00,79
Samsung Buds 2,Earbuds,5,bad position add discover,AMAZON,2024-05-10 00:00:00,25
 Samsung Galaxy M53 ,Phone,5,bad personal sure early nor child stuff,flipkart,2024-07-18 00:00:00,39
Samsung Galaxy Tab A8,Phone,3,average treat whatever address sit never issue charging problem,amazon,2023-02-28 00:00:00,63
Samsung Galaxy Tab A8,Phone,5,worth it across reason explain imagine speak system style,FLIPKART,2022-10-04 00:00:00,57
Samsung Galaxy Tab S7 FE,Phone,3,good middle run order,amazon,2024-04-08 00:00:00,21
Samsung Galaxy A34,Phone,4,excellent standard upon down,amazon,2024-01-27 00:00:00,28
Samsung Galaxy Tab A8,Phone,4,excellent cut develop material little,flipkart,2023-08-13 00:00:00,37
Samsung Galaxy S21 FE,Phone,4,excellent leg measure nice feeling,amazon,2022-11-21 00:00:00,34
Samsung Buds Live,Earbuds,5,average animal actually ok serve animal it research,flipkart,2024-01-01 00:00:00,51
Samsung Galaxy M14,Phone,2,bad we no particularly lawyer none company issue camera quality is poor,FLIPKART,2024-12-09 00:00:00,71
Samsung Galaxy S23,Phone,2,excellent between guess short dream design be issue battery draining fast,AMAZON,2022-06-24 00:00:00,73
Samsung Charger 25W,Charger,5,waste of money feel relationship cut my dinner director,flipkart,2024-09-06 00:00:00,55
 Samsung Galaxy M34 ,Phone,5,good lot stay magazine treatment rather letter also today,AMAZON,2023-05-26 00:00:00,57
Samsung Buds 2,Earbuds,4,excellent behind attention behavior seven walk,AMAZON,2024-11-23 00:00:00,46
 Samsung Buds Live ,Earbuds,5,bad similar challenge should professor left,amazon,2024-12-01 00:00:00,43
 Samsung Charger 25W ,Charger,3,waste of money scene east economy create represent international issue slow performance,amazon,2023-02-27 00:00:00,87
Samsung Galaxy S22,Phone,4,average thank difference where other,AMAZON,2023-03-09 00:00:00,36
Samsung Galaxy M14,Phone,3,not great issue slow performance,AMAZON,2022-09-05 00:00:00,32
Samsung Galaxy A54,Phone,5,good nothing we or special down especially,AMAZON,2023-09-13 00:00:00,42
Samsung Galaxy S23,Phone,1,highly recommend to others,amazon,2024-12-30,26
Samsung Galaxy A34,Phone,4,excellent book lead coach carry,FLIPKART,2022-01-28 00:00:00,31
 Samsung Galaxy A54 ,Phone,3,good sit dark yard especially issue overheating issue,flipkart,2022-12-15 00:00:00,53
Samsung Galaxy M14,Phone,5,average human key chance cover above reduce possible,amazon,2023-12-11 00:00:00,52
Samsung Galaxy A54,Phone,5,not great would where maintain court,amazon,2024-09-05 00:00:00,36
Samsung Buds 2,Earbuds,3,waste of money network in design security notice issue slow performance,FLIPKART,2022-08-29 00:00:00,71
 Samsung Charger 25W ,Charger,5,excellent teacher together prove professional thing little,AMAZON,2024-07-20 00:00:00,58
Samsung Galaxy Tab A8,Phone,2,waste of money measure effort sense best enjoy campaign issue charging problem,AMAZON,2022-07-09 00:00:00,78
Samsung Galaxy Tab S7 FE,Phone,5,not great human crime among effect security activity,FLIPKART,2022-09-21 00:00:00,52
 Samsung Galaxy S22 ,Phone,4,average,flipkart,2023-09-13 00:00:00,7
Samsung Galaxy A14,Phone,4,waste of money almost successful if car sing perhaps raise fight,flipkart,2022-04-21 00:00:00,64
Samsung Galaxy Tab S7 FE,Phone,5,worth it within around save she one all first few,AMAZON,2023-08-11 00:00:00,49
Samsung Buds 2,Earbuds,3,worth it thing mean hand third ability air issue battery draining fast,amazon,2023-08-05 00:00:00,70
Samsung Galaxy M34,Phone,5,waste of money pretty those people truth economy let whom,FLIPKART,2022-03-05 00:00:00,57
Samsung Galaxy Book 3,Phone,5,waste of money me firm house total can per,amazon,2024-11-23 00:00:00,42
 Samsung Charger 25W ,Charger,5,excellent buy product expect wait knowledge mrs,amazon,2023-09-26 00:00:00,47
Samsung Charger 25W,Charger,4,worth it certainly team person surface skill,amazon,2024-01-02 00:00:00,44
 Samsung Galaxy Tab A8 ,Phone,5,waste of money subject travel court then idea fish interview available,FLIPKART,2023-07-26 00:00:00,70
Samsung Buds 2,Earbuds,2,good discussion game country republican exactly,flipkart,2022-07-10 00:00:00,47
 Samsung Buds Live ,Earbuds,4,bad hour republican significant american,flipkart,2022-11-05 00:00:00,40
Samsung Galaxy Book 3,Phone,4,excellent station figure floor teach institution,FLIPKART,2024-08-15 00:00:00,48
Samsung Galaxy A34,Phone,4,good agency design serious,AMAZON,2024-02-25 00:00:00,26
 Samsung Buds Live ,Earbuds,3,good well full win rich adult bit,amazon,2022-09-22 00:00:00,33
Samsung Galaxy Tab A8,Phone,4,worth it evidence know act imagine follow,FLIPKART,2024-03-12 00:00:00,41
 Samsung Galaxy M53 ,Phone,5,excellent white significant allow degree,flipkart,2024-07-17 00:00:00,40
Samsung Galaxy A34,Phone,5,worth it necessary she respond whole,FLIPKART,2024-04-07 00:00:00,36
Samsung Galaxy A54,Phone,1,average letter offer laugh summer event issue overheating issue,FLIPKART,2022-02-10 00:00:00,63
Samsung Buds Live,Earbuds,5,waste of money real share industry technology score like audience consumer,amazon,2023-07-11 00:00:00,74
Samsung Galaxy Tab A8,Phone,5,not great ten section discussion scientist,amazon,2023-07-24 00:00:00,42
Samsung Buds Live,Earbuds,1,average issue slow performance,amazon,2024-08-13 00:00:00,30
Samsung Galaxy M14,Phone,4,worth it return war local both something free foot detail,AMAZON,2023-06-27 00:00:00,57
 Samsung Galaxy A34 ,Phone,4,waste of money a raise already reality case,amazon,2022-02-07 00:00:00,43
Samsung Galaxy Tab A8,Phone,5,waste of money trouble give answer level stand address,FLIPKART,2024-09-01 00:00:00,54
Samsung Galaxy A14,Phone,1,bad worker heavy reveal safe issue battery draining fast,FLIPKART,2023-09-25 00:00:00,56
Samsung Galaxy Tab S7 FE,Phone,5,worth it school how say we,AMAZON,2023-10-26 00:00:00,26
Samsung Buds 2,Earbuds,4,excellent create lay meeting financial front,flipkart,2024-10-18 00:00:00,44
Samsung Galaxy M53,Phone,4,worth it world next even check,amazon,2022-11-25 00:00:00,30
 Samsung Buds Live ,Earbuds,3,average issue charging problem,amazon,2024-07-27 00:00:00,30
 Samsung Charger 25W ,Charger,3,bad issue slow performance,AMAZON,2024-07-06 00:00:00,26
 Samsung Galaxy A54 ,Phone,5,love the camera quality,flipkart,2024-01-15,23
 Samsung Buds Live ,Earbuds,4,bad nature middle family behind,FLIPKART,2023-09-27 00:00:00,31
 Samsung Galaxy M53 ,Phone,3,average sort without street must practice democrat successful write,AMAZON,2022-05-14 00:00:00,67
Samsung Galaxy M34,Phone,5,good yard coach administration sort front take,FLIPKART,2023-11-17 00:00:00,46
Samsung Charger 25W,Charger,2,worth it design training thought box their,FLIPKART,2024-09-03 00:00:00,42
 Samsung Galaxy S21 FE ,Phone,5,bad return pay class myself language both tough forward,FLIPKART,2024-09-29 00:00:00,55
 Samsung Galaxy A14 ,Phone,1,worth it authority bag though behind city either wear against issue battery draining fast,FLIPKART,2024-08-25 00:00:00,89
 Samsung Galaxy M34 ,Phone,4,worth it treatment painting number society decision stuff,FLIPKART,2022-04-10 00:00:00,57
 Samsung Galaxy Tab A8 ,Phone,2,bad issue charging problem,flipkart,2024-05-02 00:00:00,26
Samsung Buds Live,Earbuds,4,worth it court admit question option,flipkart,2023-10-26 00:00:00,36
 Samsung Galaxy A14 ,Phone,5,good less protect economy usually,flipkart,2024-11-09 00:00:00,33
Samsung Buds Live,Earbuds,1,not great short wall year technology effect dinner issue display flickering,amazon,2022-12-27 00:00:00,75
 Samsung Buds 2 ,Earbuds,1,average issue slow performance,flipkart,2023-01-26 00:00:00,30
Samsung Galaxy M53,Phone,2,waste of money among author what question issue display flickering,amazon,2023-02-07 00:00:00,66
Samsung Galaxy Book 2,Phone,4,not great become want or six,AMAZON,2024-06-21 00:00:00,28
Samsung Galaxy M53,Phone,4,bad member player store,flipkart,2022-11-12 00:00:00,23
Samsung Galaxy M53,Phone,4,worth it stand most guess rate anything both management store,flipkart,2022-06-23 00:00:00,61
 Samsung Galaxy A54 ,Phone,2,worth it issue overheating issue,AMAZON,2023-11-09 00:00:00,32
 Samsung Galaxy Book 2 ,Phone,4,not great become want or six,amazon,2024-06-21 00:00:00,28
 Samsung Charger 25W ,Charger,4,good picture system against size,FLIPKART,2023-03-01 00:00:00,32
Samsung Galaxy Book 2,Phone,4,excellent congress quite win because listen all,FLIPKART,2022-05-20 00:00:00,47
Samsung Galaxy Tab S7 FE,Phone,4,waste of money including kitchen usually garden form,AMAZON,2022-12-23 00:00:00,52
 Samsung Galaxy Tab S7 FE ,Phone,1,excellent issue slow performance,FLIPKART,2024-04-14 00:00:00,32
 Samsung Galaxy S21 FE ,Phone,4,excellent site bit process speech quickly,amazon,2022-06-07 00:00:00,41
 Samsung Galaxy M34 ,Phone,5,excellent what lead gun black two,FLIPKART,2022-12-06 00:00:00,33
Samsung Galaxy S23,Phone,5,good cut morning first week music technology rate detail,AMAZON,2024-11-21 00:00:00,56
 Samsung Galaxy S22 ,Phone,4,very userfriendly interface,FLIPKART,2024-06-11,27
 Samsung Galaxy M53 ,Phone,5,average need century choose environment respond sport actually onto,amazon,2023-04-25 00:00:00,67
Samsung Galaxy S22,Phone,5,excellent response imagine shake give opportunity blue,amazon,2022-07-28 00:00:00,54
Samsung Galaxy A14,Phone,3,waste of money scene medical democratic set hospital now,flipkart,2024-05-12 00:00:00,56
Samsung Buds 2,Earbuds,2,not great city thousand later respond store voice issue battery draining fast,FLIPKART,2023-01-24 00:00:00,77
Samsung Galaxy Book 3,Phone,4,not great actually after activity political true,FLIPKART,2024-04-09 00:00:00,48
Samsung Galaxy S22,Phone,4,waste of money feeling society born seat position before,amazon,2024-09-02 00:00:00,56
Samsung Galaxy M53,Phone,3,good every administration red development walk drop,FLIPKART,2024-03-09 00:00:00,51
Samsung Galaxy A54,Phone,5,not great already part condition ask goal would worker,amazon,2023-11-07 00:00:00,54
Samsung Galaxy Book 3,Phone,4,bad phone check yard watch,flipkart,2024-04-12 00:00:00,26
Samsung Galaxy A34,Phone,1,average third low present car career once bank issue display flickering,amazon,2023-08-21 00:00:00,71
Samsung Galaxy A34,Phone,3,average issue battery draining fast,AMAZON,2022-08-23 00:00:00,35
Samsung Washing Machine,Other,2,delivery was delayed but the product is great,amazon,2023-05-02,45
 Samsung Galaxy Tab A8 ,Phone,5,excellent perform machine computer vote science agree,FLIPKART,2022-12-06 00:00:00,53
 Samsung Galaxy S22 ,Phone,5,worth it where community trip agreement customer operation,FLIPKART,2024-08-26 00:00:00,58
 Samsung Galaxy S23 ,Phone,5,good change seek region situation i,flipkart,2023-02-22 00:00:00,35
Samsung Galaxy Tab A8,Phone,4,bad beyond visit end tend participant however table,FLIPKART,2023-12-04 00:00:00,51
Samsung Galaxy A34,Phone,5,good subject simple similar book moment try his,amazon,2024-10-18 00:00:00,47
 Samsung Buds Live ,Earbuds,5,average middle seat option ten,amazon,2022-10-01 00:00:00,30
Samsung Galaxy S22,Phone,3,excellent one realize sing want generation itself issue charging problem,AMAZON,2023-10-10 00:00:00,72
Samsung Buds 2,Earbuds,5,worth it too human attack operation meeting standard,AMAZON,2022-08-02 00:00:00,52
Samsung Galaxy M14,Phone,4,average join lose effect although,AMAZON,2024-07-25 00:00:00,33
Samsung Galaxy M34,Phone,5,bad candidate population course stuff pretty pretty,FLIPKART,2022-05-29 00:00:00,51
Samsung Galaxy Book 3,Phone,3,waste of money executive body actually break what,FLIPKART,2023-05-05 00:00:00,49
Samsung Galaxy Tab S7 FE,Phone,5,waste of money tend single practice writer this,FLIPKART,2022-10-06 00:00:00,47
Samsung Galaxy A14,Phone,2,excellent performance memory ability best many father including issue camera quality is poor,flipkart,2024-07-06 00:00:00,92
 Samsung Galaxy S22 ,Phone,4,average rest although color,amazon,2023-03-09 00:00:00,27
Samsung Buds 2,Earbuds,2,excellent issue charging problem,flipkart,2024-10-13 00:00:00,32
 Samsung Galaxy M14 ,Phone,4,worth it center hot term imagine capital note suffer,FLIPKART,2023-01-31 00:00:00,52
Samsung Galaxy M34,Phone,2,waste of money receive toward once war hour live issue overheating issue,amazon,2023-03-17 00:00:00,72
 Samsung Galaxy Z Fold5 ,Phone,2,not as expected returning it,amazon,2023-05-18,28
Samsung Galaxy S21 FE,Phone,5,good realize bad child,amazon,2023-10-10 00:00:00,22
Samsung Buds 2,Earbuds,3,average more others oil politics issue charging problem,flipkart,2022-01-08 00:00:00,55
Samsung Buds 2,Earbuds,4,bad gas point which red operation member understand,FLIPKART,2022-09-03 00:00:00,51
Samsung Galaxy Book 3,Phone,4,waste of money know spend hit impact not,flipkart,2022-09-09 00:00:00,40
Samsung Galaxy Tab S7 FE,Phone,4,excellent fact environment true first fight small,flipkart,2022-06-01 00:00:00,49
 Samsung Galaxy M53 ,Phone,3,average right experience among human,flipkart,2023-06-19 00:00:00,36
 Samsung Galaxy Tab A8 ,Phone,4,worth it do field lay manager spend item question,FLIPKART,2022-03-16 00:00:00,49
